user_id,join_date,gopay_tier,internal_credit_score,paylater_limit
GP-000595,2021-09-22,Basic,321.0,0
GP-000596,2021-05-18,Plus,,1500000
GP-000597,2023-02-22,Basic,492.0,0
GP-000598,2021-07-14,Basic,,0
GP-000599,2021-05-24,Plus,489.0,500000
GP-000600,2021-04-23,Plus,765.0,1500000
GP-000601,2021-11-15,Plus,837.0,3000000
GP-000602,2022-10-04,Plus,484.0,1500000
GP-000603,2023-06-25,Basic,391.0,0
GP-000604,2021-08-23,Basic,374.0,0
GP-000605,2021-03-20,Plus,444.0,1500000
GP-000606,2021-12-18,Basic,479.0,0
GP-000607,2021-07-15,Basic,431.0,0
GP-000608,2021-10-25,Basic,325.0,0
GP-000609,2022-12-13,Plus,800.0,500000
GP-000610,2021-08-03,Plus,771.0,1500000
GP-000611,2023-09-15,Plus,609.0,1500000
GP-000612,2022-08-03,Plus,616.0,500000
GP-000613,2021-11-04,Basic,468.0,0
GP-000614,2022-10-02,Basic,497.0,0
GP-000615,2021-03-20,Basic,353.0,0
GP-000616,2021-09-27,Plus,,1500000
GP-000617,2021-06-29,Plus,547.0,5000000
GP-000618,2023-02-22,Plus,802.0,5000000
GP-000619,2021-08-14,Basic,369.0,0
GP-000620,2022-05-24,Basic,458.0,0
GP-000621,2022-03-30,Plus,,500000
GP-000622,2021-06-07,Plus,631.0,1500000
GP-000623,2023-06-26,Plus,,3000000
GP-000624,2021-10-05,Basic,302.0,0
GP-000625,2022-09-11,Plus,455.0,500000
GP-000626,2023-01-17,Plus,465.0,3000000
GP-000627,2022-12-15,Plus,,1500000
GP-000628,2021-08-12,Plus,695.0,3000000
GP-000629,2022-09-14,Plus,647.0,500000
GP-000630,2021-07-26,Plus,551.0,5000000
GP-000631,2022-08-01,Plus,791.0,3000000
GP-000632,2021-09-13,Basic,380.0,0
GP-000633,2021-06-06,Basic,411.0,0
GP-000634,2021-04-08,Plus,661.0,3000000
GP-000635,2023-04-23,Plus,733.0,500000
GP-000636,2023-01-03,Plus,715.0,5000000
GP-000637,2023-03-12,Plus,643.0,5000000
GP-000638,2023-07-11,Plus,794.0,5000000
GP-000639,2021-07-05,Plus,460.0,3000000
GP-000640,2022-08-09,Basic,392.0,0
GP-000641,2021-09-29,Plus,628.0,1500000
GP-000642,2021-09-22,Plus,718.0,3000000
GP-000643,2022-04-23,Plus,758.0,500000
GP-000644,2022-01-06,Basic,478.0,0
GP-000645,2022-04-22,Basic,479.0,0
GP-000646,2023-06-23,Plus,804.0,1500000
GP-000647,2022-07-30,Basic,426.0,0
GP-000648,2023-07-04,Basic,311.0,0
GP-000649,2021-09-16,Plus,,500000
GP-000650,2021-11-12,Basic,,0
GP-000651,2021-04-25,Basic,,0
GP-000652,2022-10-20,Plus,,500000
GP-000653,2023-07-12,Plus,545.0,1500000
GP-000654,2022-10-26,Plus,694.0,1500000
GP-000655,2023-04-02,Plus,,500000
GP-000656,2022-11-27,Basic,312.0,0
GP-000657,2021-05-07,Plus,608.0,1500000
GP-000658,2022-08-19,Basic,468.0,0
GP-000659,2023-05-10,Plus,,3000000
GP-000660,2021-04-01,Plus,532.0,3000000
GP-000661,2022-10-09,Plus,,3000000
GP-000662,2021-11-27,Plus,,500000
GP-000663,2022-05-07,Plus,,1500000
GP-000664,2023-03-16,Plus,610.0,1500000
GP-000665,2023-06-27,Plus,722.0,1500000
GP-000666,2022-01-06,Plus,765.0,5000000
GP-000667,2021-06-16,Basic,,0
GP-000668,2023-01-25,Basic,349.0,0
GP-000669,2023-05-30,Basic,319.0,0
GP-000670,2023-01-30,Basic,496.0,0
GP-000671,2021-12-20,Basic,368.0,0
GP-000672,2022-06-06,Plus,534.0,5000000
GP-000673,2022-04-07,Basic,,0
GP-000674,2023-05-23,Basic,496.0,0
GP-000675,2022-11-01,Plus,599.0,1500000
GP-000676,2023-07-18,Plus,619.0,500000
GP-000677,2023-06-19,Plus,596.0,1500000
GP-000678,2023-03-22,Basic,448.0,0
GP-000679,2022-07-09,Basic,306.0,0
GP-000680,2022-12-04,Plus,653.0,500000
GP-000681,2021-07-02,Basic,461.0,0
GP-000682,2023-03-16,Plus,552.0,5000000
GP-000683,2021-06-14,Plus,,1500000
GP-000684,2021-10-19,Plus,533.0,3000000
GP-000685,2023-04-11,Basic,453.0,0
GP-000686,2021-10-15,Basic,,0
GP-000687,2021-04-30,Plus,719.0,500000
GP-000688,2022-08-22,Plus,665.0,500000
GP-000689,2022-10-31,Plus,,500000
GP-000690,2023-05-24,Basic,382.0,0
GP-000691,2022-07-26,Plus,818.0,500000
GP-000692,2023-05-11,Plus,765.0,3000000
GP-000693,2021-12-29,Basic,375.0,0
GP-000694,2023-04-16,Plus,807.0,1500000
GP-000695,2023-09-14,Plus,529.0,3000000
GP-000696,2021-06-07,Basic,423.0,0
GP-000697,2022-06-21,Plus,611.0,5000000
GP-000698,2023-02-04,Plus,489.0,3000000
GP-000699,2023-04-12,Basic,339.0,0
GP-000700,2022-08-26,Basic,401.0,0
GP-000701,2023-02-10,Plus,,500000
GP-000702,2022-12-18,Basic,304.0,0
GP-000703,2021-02-27,Plus,469.0,1500000
GP-000704,2021-06-15,Plus,830.0,1500000
GP-000705,2021-05-15,Plus,689.0,3000000
GP-000706,2023-01-25,Plus,510.0,500000
GP-000707,2021-02-16,Basic,457.0,0
GP-000708,2021-01-10,Plus,806.0,500000
GP-000709,2022-05-14,Basic,,0
GP-000710,2022-05-29,Plus,803.0,500000
GP-000711,2023-03-19,Plus,669.0,3000000
GP-000712,2022-10-21,Basic,339.0,0
GP-000713,2023-04-02,Basic,472.0,0
GP-000714,2022-03-09,Plus,768.0,500000
GP-000715,2023-08-10,Basic,366.0,0
GP-000716,2023-06-17,Plus,,3000000
GP-000717,2023-09-06,Basic,338.0,0
GP-000718,2021-01-05,Plus,718.0,3000000
GP-000719,2022-08-07,Plus,,1500000
GP-000720,2023-02-26,Plus,554.0,1500000
GP-000721,2021-07-19,Basic,407.0,0
GP-000722,2023-04-11,Plus,662.0,5000000
GP-000723,2021-07-27,Plus,701.0,1500000
GP-000724,2022-07-21,Basic,,0
GP-000725,2023-02-17,Basic,314.0,0
GP-000726,2021-12-27,Basic,455.0,0
GP-000727,2021-09-12,Basic,423.0,0
GP-000728,2023-03-07,Basic,305.0,0
GP-000729,2022-10-19,Basic,328.0,0
GP-000730,2023-05-12,Basic,460.0,0
GP-000731,2021-12-09,Plus,542.0,500000
GP-000732,2022-10-31,Basic,335.0,0
GP-000733,2021-04-22,Basic,421.0,0
GP-000734,2021-09-23,Plus,819.0,1500000
GP-000735,2022-08-17,Basic,302.0,0
GP-000736,2022-08-23,Plus,737.0,5000000
GP-000737,2021-04-24,Plus,,5000000
GP-000738,2022-11-21,Plus,846.0,500000
GP-000739,2022-01-23,Plus,451.0,1500000
GP-000740,2021-02-11,Plus,,1500000
GP-000741,2023-02-04,Plus,,500000
GP-000742,2022-05-27,Plus,526.0,3000000
GP-000743,2022-11-09,Plus,672.0,500000
GP-000744,2022-09-09,Plus,,1500000
GP-000745,2021-06-08,Plus,528.0,3000000
GP-000746,2022-11-25,Plus,643.0,1500000
GP-000747,2022-05-20,Plus,,1500000
GP-000748,2021-02-18,Plus,540.0,1500000
GP-000749,2023-04-01,Basic,476.0,0
GP-000750,2022-11-12,Plus,,500000
GP-000751,2023-06-15,Plus,511.0,500000
GP-000752,2021-06-16,Plus,456.0,500000
GP-000753,2022-01-26,Plus,804.0,500000
GP-000754,2023-07-09,Plus,481.0,1500000
GP-000755,2022-04-14,Plus,757.0,3000000
GP-000756,2023-02-23,Basic,,0
GP-000757,2022-09-22,Basic,,0
GP-000758,2022-04-07,Basic,337.0,0
GP-000759,2023-03-06,Basic,,0
GP-000760,2023-04-12,Plus,494.0,3000000
GP-000761,2022-12-21,Plus,733.0,5000000
GP-000762,2023-03-24,Basic,,0
GP-000763,2021-07-21,Basic,436.0,0
GP-000764,2021-07-28,Plus,574.0,500000
GP-000765,2022-01-23,Basic,478.0,0
GP-000766,2022-12-14,Plus,718.0,500000
GP-000767,2021-12-15,Plus,607.0,1500000
GP-000768,2023-09-24,Plus,499.0,5000000
GP-000769,2022-04-27,Basic,329.0,0
GP-000770,2022-06-28,Basic,316.0,0
GP-000771,2023-03-04,Plus,484.0,3000000
GP-000772,2021-02-08,Basic,396.0,0
GP-000773,2021-08-12,Plus,792.0,1500000
GP-000774,2022-01-24,Basic,413.0,0
GP-000775,2022-11-04,Plus,,1500000
GP-000776,2022-07-02,Plus,495.0,5000000
GP-000777,2023-03-31,Plus,726.0,1500000
GP-000778,2021-12-12,Basic,336.0,0
GP-000779,2023-04-12,Plus,462.0,3000000
GP-000780,2021-01-17,Plus,566.0,5000000
GP-000781,2023-03-19,Basic,481.0,0
GP-000782,2023-01-08,Plus,654.0,1500000
GP-000783,2021-05-23,Plus,655.0,1500000
GP-000784,2022-10-03,Plus,600.0,1500000
GP-000785,2021-07-18,Basic,455.0,0
GP-000786,2023-01-04,Plus,736.0,500000
GP-000787,2021-06-21,Basic,415.0,0
GP-000788,2023-03-28,Basic,403.0,0
GP-000789,2021-11-12,Basic,493.0,0
GP-000790,2022-04-16,Basic,322.0,0
GP-000791,2021-07-26,Plus,836.0,3000000
GP-000792,2022-07-31,Plus,575.0,1500000
GP-000793,2021-11-04,Plus,772.0,1500000
GP-000794,2023-04-21,Basic,,0
GP-000795,2021-02-05,Basic,377.0,0
GP-000796,2022-04-24,Basic,,0
GP-000797,2022-05-17,Plus,773.0,500000
GP-000798,2022-10-14,Plus,420.0,5000000
GP-000799,2022-01-20,Plus,414.0,3000000
GP-000800,2022-03-03,Plus,,1500000
GP-000801,2022-11-22,Plus,837.0,3000000
GP-000802,2021-11-06,Basic,,0
GP-000803,2022-06-18,Basic,376.0,0
GP-000804,2022-07-30,Plus,742.0,5000000
GP-000805,2022-03-14,Basic,377.0,0
GP-000806,2021-03-08,Plus,844.0,1500000
GP-000807,2023-06-07,Plus,564.0,500000
GP-000808,2022-01-17,Plus,641.0,1500000
GP-000809,2021-01-31,Plus,838.0,1500000
GP-000810,2023-09-10,Plus,574.0,500000
GP-000811,2021-05-26,Plus,672.0,1500000
GP-000812,2023-04-10,Plus,419.0,1500000
GP-000813,2021-03-21,Basic,393.0,0
GP-000814,2021-01-02,Plus,568.0,500000
GP-000815,2021-11-28,Basic,494.0,0
GP-000816,2023-06-04,Plus,670.0,1500000
GP-000817,2021-09-11,Basic,483.0,0
GP-000818,2022-12-27,Plus,833.0,3000000
GP-000819,2022-10-01,Basic,303.0,0
GP-000820,2023-03-17,Plus,749.0,3000000
GP-000821,2022-03-20,Plus,,1500000
GP-000822,2022-01-21,Plus,617.0,3000000
GP-000823,2021-09-30,Plus,452.0,1500000
GP-000824,2021-11-17,Plus,810.0,1500000
GP-000825,2022-03-20,Basic,365.0,0
GP-000826,2022-06-29,Plus,548.0,5000000
GP-000827,2022-09-15,Plus,548.0,1500000
GP-000828,2023-03-18,Basic,307.0,0
GP-000829,2021-08-21,Plus,740.0,1500000
GP-000830,2021-03-22,Basic,401.0,0
GP-000831,2022-09-28,Plus,769.0,1500000
GP-000832,2022-10-09,Plus,666.0,500000
GP-000833,2022-01-09,Plus,782.0,1500000
GP-000834,2023-07-27,Basic,,0
GP-000835,2023-01-11,Plus,506.0,3000000
GP-000836,2021-04-28,Basic,496.0,0
GP-000837,2023-05-26,Basic,449.0,0
GP-000838,2021-09-28,Basic,453.0,0
GP-000839,2023-05-06,Basic,316.0,0
GP-000840,2022-01-05,Plus,699.0,500000
GP-000841,2022-11-17,Basic,419.0,0
GP-000842,2022-06-19,Basic,342.0,0
GP-000843,2022-05-02,Plus,683.0,1500000
GP-000844,2021-10-05,Basic,318.0,0
GP-000845,2021-01-18,Plus,517.0,3000000
GP-000846,2022-07-09,Plus,447.0,1500000
GP-000847,2023-04-29,Plus,,500000
GP-000848,2021-01-30,Plus,557.0,500000
GP-000849,2023-06-25,Basic,338.0,0
GP-000850,2021-09-21,Basic,,0
GP-000851,2021-03-20,Basic,316.0,0
GP-000852,2022-08-03,Plus,628.0,500000
GP-000853,2022-02-16,Plus,720.0,1500000
GP-000854,2021-01-07,Basic,360.0,0
GP-000855,2021-07-23,Basic,,0
GP-000856,2022-01-13,Plus,419.0,500000
GP-000857,2021-02-07,Plus,430.0,3000000
GP-000858,2022-04-18,Basic,338.0,0
GP-000859,2023-02-28,Plus,594.0,1500000
GP-000860,2022-04-07,Plus,574.0,3000000
GP-000861,2022-05-06,Basic,,0
GP-000862,2021-08-11,Plus,509.0,500000
GP-000863,2022-02-25,Basic,425.0,0
GP-000864,2021-08-30,Plus,,500000
GP-000865,2022-02-17,Plus,787.0,500000
GP-000866,2021-06-07,Plus,844.0,1500000
GP-000867,2022-08-15,Basic,,0
GP-000868,2022-04-09,Plus,796.0,1500000
GP-000869,2021-09-18,Plus,606.0,5000000
GP-000870,2023-04-13,Basic,323.0,0
GP-000871,2022-12-19,Basic,417.0,0
GP-000872,2023-07-01,Plus,817.0,3000000
GP-000873,2021-09-26,Basic,485.0,0
GP-000874,2023-02-23,Basic,,0
GP-000875,2021-05-08,Basic,450.0,0
GP-000876,2021-02-19,Basic,326.0,0
GP-000877,2022-05-21,Basic,479.0,0
GP-000878,2023-01-20,Plus,,5000000
GP-000879,2021-06-14,Plus,829.0,5000000
GP-000880,2023-08-06,Plus,770.0,500000
GP-000881,2023-03-28,Plus,718.0,5000000
GP-000882,2021-04-22,Plus,669.0,1500000
GP-000883,2022-05-20,Plus,624.0,1500000
GP-000884,2021-01-10,Plus,422.0,3000000
GP-000885,2023-03-13,Plus,,1500000
GP-000886,2021-03-17,Plus,838.0,1500000
GP-000887,2022-01-24,Basic,317.0,0
GP-000888,2023-08-01,Plus,707.0,3000000
GP-000889,2022-08-04,Basic,415.0,0
GP-000890,2022-07-23,Plus,,3000000
GP-000891,2022-07-21,Basic,,0
GP-000892,2021-08-05,Basic,477.0,0
GP-000893,2022-06-12,Plus,796.0,1500000
GP-000894,2022-06-21,Plus,530.0,500000
GP-000895,2021-12-11,Plus,634.0,500000
GP-000896,2022-04-26,Plus,467.0,3000000
GP-000897,2023-02-05,Plus,760.0,1500000
GP-000898,2023-05-06,Basic,434.0,0
GP-000899,2023-02-03,Plus,837.0,3000000
GP-000900,2022-01-15,Plus,774.0,500000
GP-000901,2022-04-12,Plus,527.0,500000
GP-000902,2023-05-24,Basic,457.0,0
GP-000903,2023-05-15,Plus,699.0,500000
GP-000904,2021-10-05,Plus,,3000000
GP-000905,2023-01-27,Plus,663.0,500000
GP-000906,2022-11-15,Plus,671.0,500000
GP-000907,2021-03-01,Plus,614.0,500000
GP-000908,2023-03-14,Basic,300.0,0
GP-000909,2022-11-06,Plus,628.0,3000000
GP-000910,2022-09-24,Basic,312.0,0
GP-000911,2022-12-19,Plus,430.0,5000000
GP-000912,2022-02-26,Plus,,1500000
GP-000913,2023-03-29,Basic,380.0,0
GP-000914,2023-01-15,Basic,442.0,0
GP-000915,2023-01-10,Plus,767.0,1500000
GP-000916,2021-12-29,Plus,495.0,500000
GP-000917,2022-01-12,Plus,817.0,1500000
GP-000918,2022-09-14,Basic,429.0,0
GP-000919,2022-10-18,Plus,717.0,500000
GP-000920,2023-01-03,Plus,844.0,3000000
GP-000921,2022-10-02,Plus,835.0,3000000
GP-000922,2023-04-06,Plus,476.0,1500000
GP-000923,2021-07-19,Basic,453.0,0
GP-000924,2021-01-19,Plus,,1500000
GP-000925,2023-04-30,Plus,,1500000
GP-000926,2022-05-31,Plus,769.0,1500000
GP-000927,2021-05-09,Plus,526.0,3000000
GP-000928,2023-08-10,Plus,468.0,500000
GP-000929,2021-03-30,Basic,487.0,0
GP-000930,2021-02-06,Basic,407.0,0
GP-000931,2023-07-09,Plus,556.0,3000000
GP-000932,2022-08-17,Basic,370.0,0
GP-000933,2021-05-29,Basic,368.0,0
GP-000934,2022-03-27,Plus,464.0,5000000
GP-000935,2021-02-02,Plus,553.0,3000000
GP-000936,2022-02-25,Basic,494.0,0
GP-000937,2022-01-26,Basic,337.0,0
GP-000938,2022-03-28,Plus,697.0,500000
GP-000939,2022-07-01,Basic,,0
GP-000940,2022-10-26,Plus,594.0,1500000
GP-000941,2022-06-29,Plus,534.0,500000
GP-000942,2022-05-04,Plus,,3000000
GP-000943,2022-12-27,Basic,391.0,0
GP-000944,2021-08-27,Plus,521.0,500000
GP-000945,2021-07-20,Plus,549.0,500000
GP-000946,2021-10-06,Basic,333.0,0
GP-000947,2023-04-06,Basic,346.0,0
GP-000948,2022-03-13,Plus,583.0,1500000
GP-000949,2023-07-08,Basic,403.0,0
GP-000950,2021-01-22,Basic,403.0,0
GP-000951,2021-09-13,Plus,621.0,3000000
GP-000952,2022-02-09,Plus,,1500000
GP-000953,2022-02-13,Plus,748.0,1500000
GP-000954,2023-06-07,Plus,714.0,500000
GP-000955,2022-01-27,Plus,496.0,500000
GP-000956,2021-10-16,Basic,404.0,0
GP-000957,2023-04-03,Plus,758.0,3000000
GP-000958,2021-08-14,Plus,450.0,3000000
GP-000959,2021-04-15,Plus,447.0,3000000
GP-000960,2023-04-13,Plus,635.0,5000000
GP-000961,2023-06-28,Plus,477.0,500000
GP-000962,2022-07-24,Plus,495.0,5000000
GP-000963,2022-09-14,Basic,,0
GP-000964,2023-04-27,Basic,326.0,0
GP-000965,2022-09-22,Plus,634.0,1500000
GP-000966,2022-02-19,Plus,546.0,500000
GP-000967,2021-05-19,Basic,,0
GP-000968,2022-11-01,Plus,723.0,5000000
GP-000969,2023-04-29,Basic,497.0,0
GP-000970,2022-12-27,Plus,796.0,500000
GP-000971,2023-08-28,Basic,308.0,0
GP-000972,2021-03-28,Basic,481.0,0
GP-000973,2021-03-02,Plus,790.0,3000000
GP-000974,2021-08-03,Plus,835.0,500000
GP-000975,2023-04-23,Plus,498.0,1500000
GP-000976,2023-06-17,Plus,,500000
GP-000977,2023-04-26,Plus,848.0,5000000
GP-000978,2022-10-01,Plus,461.0,500000
GP-000979,2022-02-26,Basic,336.0,0
GP-000980,2021-08-11,Plus,,500000
GP-000981,2022-12-19,Plus,775.0,500000
GP-000982,2021-03-09,Plus,671.0,1500000
GP-000983,2021-03-29,Plus,470.0,500000
GP-000984,2023-05-25,Basic,419.0,0
GP-000985,2022-05-04,Basic,405.0,0
GP-000986,2022-05-11,Plus,706.0,5000000
GP-000987,2021-06-03,Basic,460.0,0
GP-000988,2022-10-11,Plus,440.0,3000000
GP-000989,2022-04-20,Plus,709.0,1500000
GP-000990,2022-05-23,Plus,502.0,1500000
GP-000991,2022-01-17,Plus,,500000
GP-000992,2021-10-09,Plus,515.0,3000000
GP-000993,2022-11-18,Plus,692.0,500000
GP-000994,2022-07-22,Plus,495.0,500000
GP-000995,2021-06-17,Plus,535.0,3000000
GP-000996,2022-09-24,Plus,484.0,3000000
GP-000997,2022-05-09,Plus,,3000000
GP-000998,2022-11-06,Plus,599.0,1500000
GP-000999,2022-12-05,Plus,,500000
GP-001000,2022-07-04,Basic,327.0,0
GP-001001,2022-11-09,Plus,795.0,500000
GP-001002,2022-08-11,Basic,441.0,0
GP-001003,2023-03-12,Plus,549.0,3000000
GP-001004,2023-04-16,Plus,808.0,3000000
GP-001005,2021-08-10,Plus,,500000
GP-001006,2022-06-23,Basic,472.0,0
GP-001007,2023-03-23,Plus,542.0,500000
GP-001008,2021-09-16,Plus,625.0,500000
GP-001009,2023-05-10,Plus,643.0,3000000
GP-001010,2022-02-07,Plus,,1500000
GP-001011,2022-11-08,Plus,401.0,1500000
GP-001012,2022-10-17,Plus,451.0,1500000
GP-001013,2023-07-05,Plus,780.0,3000000
GP-001014,2021-11-24,Plus,,1500000
GP-001015,2022-01-11,Plus,785.0,500000
GP-001016,2021-11-17,Basic,410.0,0
GP-001017,2021-09-09,Plus,762.0,500000
GP-001018,2021-07-14,Basic,460.0,0
GP-001019,2023-01-01,Plus,737.0,500000
GP-001020,2021-04-22,Plus,455.0,3000000
GP-001021,2021-01-24,Basic,456.0,0
GP-001022,2022-07-29,Plus,434.0,3000000
GP-001023,2021-10-25,Plus,411.0,1500000
GP-001024,2021-08-22,Basic,315.0,0
GP-001025,2021-04-16,Plus,833.0,1500000
GP-001026,2022-03-13,Plus,848.0,3000000
GP-001027,2021-10-20,Basic,,0
GP-001028,2021-07-27,Basic,425.0,0
GP-001029,2021-09-11,Basic,482.0,0
GP-001030,2023-04-19,Basic,466.0,0
GP-001031,2023-06-02,Basic,304.0,0
GP-001032,2022-02-18,Plus,492.0,3000000
GP-001033,2021-10-16,Plus,658.0,500000
GP-001034,2022-12-17,Plus,521.0,1500000
GP-001035,2021-06-19,Basic,439.0,0
GP-001036,2022-11-10,Basic,473.0,0
GP-001037,2023-01-14,Plus,683.0,3000000
GP-001038,2022-01-27,Basic,,0
GP-001039,2022-09-15,Plus,611.0,500000
GP-001040,2021-10-11,Plus,550.0,1500000
GP-001041,2023-04-20,Plus,,3000000
GP-001042,2023-08-15,Basic,461.0,0
GP-001043,2022-05-14,Plus,766.0,500000
GP-001044,2022-01-22,Plus,451.0,1500000
GP-001045,2023-07-02,Basic,490.0,0
GP-001046,2023-07-21,Basic,436.0,0
GP-001047,2023-05-10,Basic,,0
GP-001048,2023-08-01,Plus,696.0,3000000
GP-001049,2023-07-10,Plus,620.0,3000000
GP-001050,2022-04-12,Basic,432.0,0
GP-001051,2023-05-06,Basic,379.0,0
GP-001052,2022-05-16,Plus,654.0,3000000
GP-001053,2021-07-03,Basic,405.0,0
GP-001054,2023-09-27,Plus,720.0,1500000
GP-001055,2023-06-22,Basic,,0
GP-001056,2021-06-09,Plus,487.0,1500000
GP-001057,2023-06-07,Plus,545.0,1500000
GP-001058,2021-07-11,Basic,332.0,0
GP-001059,2023-01-25,Plus,575.0,3000000
GP-001060,2022-07-27,Plus,512.0,1500000
GP-001061,2021-08-07,Basic,473.0,0
GP-001062,2022-12-28,Plus,717.0,500000
GP-001063,2023-03-31,Plus,650.0,500000
GP-001064,2023-03-04,Plus,780.0,1500000
GP-001065,2021-09-14,Plus,585.0,500000
GP-001066,2023-03-26,Plus,457.0,3000000
GP-001067,2021-08-19,Plus,659.0,3000000
GP-001068,2023-01-10,Basic,,0
GP-001069,2023-04-23,Plus,,1500000
GP-001070,2021-09-08,Plus,,3000000
GP-001071,2022-03-28,Plus,678.0,1500000
GP-001072,2022-02-11,Basic,404.0,0
GP-001073,2021-11-17,Plus,723.0,500000
GP-001074,2022-01-24,Basic,483.0,0
GP-001075,2023-01-06,Plus,743.0,500000
GP-001076,2021-10-15,Basic,410.0,0
GP-001077,2023-03-22,Plus,782.0,1500000
GP-001078,2022-08-11,Plus,753.0,1500000
GP-001079,2022-03-21,Plus,,5000000
GP-001080,2023-06-20,Basic,406.0,0
GP-001081,2023-07-11,Plus,,500000
GP-001082,2022-11-02,Plus,487.0,500000
GP-001083,2023-01-09,Basic,333.0,0
GP-001084,2023-01-17,Basic,429.0,0
GP-001085,2023-02-26,Basic,319.0,0
GP-001086,2022-04-11,Basic,434.0,0
GP-001087,2022-02-10,Basic,459.0,0
GP-001088,2023-09-22,Plus,,1500000
GP-001089,2023-07-29,Plus,531.0,3000000
GP-001090,2022-05-27,Plus,541.0,3000000
GP-001091,2021-10-01,Basic,445.0,0
GP-001092,2021-12-13,Basic,,0
GP-001093,2021-03-17,Basic,343.0,0
GP-001094,2022-11-16,Plus,728.0,1500000
GP-001095,2023-06-28,Plus,410.0,3000000
GP-001096,2021-11-04,Plus,749.0,1500000
GP-001097,2022-03-15,Basic,388.0,0
GP-001098,2021-07-05,Plus,564.0,5000000
GP-001099,2022-03-31,Basic,489.0,0
GP-001100,2022-08-27,Basic,471.0,0
GP-001101,2022-09-25,Plus,712.0,3000000
GP-001102,2021-06-29,Plus,609.0,1500000
GP-001103,2022-12-10,Plus,821.0,3000000
GP-001104,2022-06-18,Basic,442.0,0
GP-001105,2022-06-17,Plus,,5000000
GP-001106,2022-04-22,Basic,387.0,0
GP-001107,2022-09-13,Basic,,0
GP-001108,2023-04-06,Plus,464.0,1500000
GP-001109,2021-07-19,Basic,461.0,0
GP-001110,2021-10-19,Basic,432.0,0
GP-001111,2021-03-18,Basic,482.0,0
GP-001112,2021-12-28,Plus,612.0,1500000
GP-001113,2021-04-09,Plus,762.0,1500000
GP-001114,2023-06-21,Plus,618.0,5000000
GP-001115,2021-02-07,Basic,405.0,0
GP-001116,2021-06-17,Plus,620.0,3000000
GP-001117,2022-04-18,Plus,794.0,3000000
GP-001118,2021-04-17,Plus,619.0,500000
GP-001119,2023-04-02,Plus,527.0,1500000
GP-001120,2022-07-29,Plus,481.0,500000
GP-001121,2021-08-03,Plus,566.0,3000000
GP-001122,2021-03-24,Plus,,500000
GP-001123,2021-06-15,Plus,822.0,500000
GP-001124,2022-11-02,Plus,609.0,1500000
GP-001125,2022-06-30,Basic,451.0,0
GP-001126,2021-06-01,Basic,347.0,0
GP-001127,2022-09-02,Basic,435.0,0
GP-001128,2023-06-09,Plus,612.0,500000
GP-001129,2023-06-15,Plus,687.0,500000
GP-001130,2023-02-15,Plus,790.0,5000000
GP-001131,2023-02-22,Plus,739.0,1500000
GP-001132,2023-09-17,Basic,350.0,0
GP-001133,2021-09-26,Plus,751.0,3000000
GP-001134,2021-03-11,Plus,528.0,500000
GP-001135,2022-08-04,Plus,,5000000
GP-001136,2021-12-16,Plus,784.0,500000
GP-001137,2022-11-10,Plus,454.0,5000000
GP-001138,2022-05-06,Basic,333.0,0
GP-001139,2021-03-01,Basic,485.0,0
GP-001140,2023-03-25,Plus,466.0,5000000
GP-001141,2021-09-18,Plus,488.0,5000000
GP-001142,2021-08-23,Plus,750.0,5000000
GP-001143,2022-03-31,Basic,301.0,0
GP-001144,2023-09-13,Plus,680.0,500000
GP-001145,2022-05-19,Plus,663.0,3000000
GP-001146,2021-05-13,Basic,454.0,0
GP-001147,2022-12-11,Basic,390.0,0
GP-001148,2023-09-10,Plus,608.0,500000
GP-001149,2021-08-13,Plus,409.0,500000
GP-001150,2022-05-29,Basic,435.0,0
GP-001151,2023-02-14,Plus,707.0,3000000
GP-001152,2023-02-04,Basic,394.0,0
GP-001153,2023-03-16,Plus,658.0,3000000
GP-001154,2023-09-10,Plus,,500000
GP-001155,2023-08-22,Basic,379.0,0
GP-001156,2023-04-03,Plus,648.0,1500000
GP-001157,2023-04-08,Plus,841.0,5000000
GP-001158,2021-10-30,Basic,492.0,0
GP-001159,2021-10-15,Plus,,500000
GP-001160,2023-01-28,Plus,824.0,3000000
GP-001161,2022-01-19,Plus,,1500000
GP-001162,2022-09-18,Plus,712.0,1500000
GP-001163,2023-01-08,Plus,482.0,500000
GP-001164,2021-04-07,Basic,382.0,0
GP-001165,2023-03-09,Plus,695.0,500000
GP-001166,2021-10-08,Basic,,0
GP-001167,2023-03-03,Plus,,500000
GP-001168,2022-04-15,Basic,461.0,0
GP-001169,2023-07-12,Plus,675.0,1500000
GP-001170,2023-03-26,Plus,707.0,5000000
GP-001171,2022-02-18,Plus,,1500000
GP-001172,2023-06-22,Basic,455.0,0
GP-001173,2021-04-15,Plus,674.0,1500000
GP-001174,2021-06-03,Basic,,0
GP-001175,2023-01-17,Basic,455.0,0
GP-001176,2021-10-16,Basic,375.0,0
GP-001177,2022-09-18,Plus,607.0,500000
GP-001178,2022-10-07,Plus,768.0,1500000
GP-001179,2022-04-02,Plus,484.0,500000
GP-001180,2021-05-27,Plus,702.0,500000
GP-001181,2021-02-18,Basic,309.0,0
GP-001182,2021-12-11,Basic,494.0,0
GP-001183,2022-07-23,Basic,484.0,0
GP-001184,2021-12-25,Plus,849.0,1500000
GP-001185,2021-02-09,Basic,401.0,0
GP-001186,2022-06-16,Plus,664.0,3000000
